"protein","mi_median_ctrl","sel_freq_ctrl","mi_median_als","sel_freq_als","mi_median_nonals","sel_freq_nonals","mi_full_ctrl","mi_full_als","mi_full_nonals","delta_mi_median","delta_sel_freq","high_ctrl","high_als","high_nonals","category"
"Q96GP6.1",0.0830596378810198,0.01,0.0154172584943817,0,0.133666976976224,0.02,0.0210277232719887,0.00403205498025594,0.0580846832139994,-0.201309356362862,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8NHG7",0.0830557763470412,0.02,0.0153950618907077,0,0.114356653943531,0,0.0375085914124429,0.0112258738184883,0.0461878409453564,-0.182017368399865,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99962",0.0830504651760271,0.01,0.0224969270294122,0.01,0.116400201993667,0,0.0776054113173137,0.0198924673375509,0.052683167897192,-0.176953740140282,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P40313",0.0830359536396219,0.01,0.0119957583146517,0,0.104284679665418,0,0.083453723900921,0.00580421853085911,0.0461878409453564,-0.175324874990389,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8TEY5",0.0830335573168703,0.05,0.0127520737102904,0,0.153118566768959,0.03,0.0644254470376278,0.00629094344817416,0.117449877918596,-0.223400050375538,-0.1,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P49327",0.0830329252872677,0,0.0144664664014444,0,0.13371785239886,0.03,0.0776054113173137,0.00792874426052448,0.0608338627106015,-0.202284311284683,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q14494",0.0830313666464755,0,0.0115522909574313,0,0.104331039851478,0,0.0389057154189127,0.00354405728298701,0.052683167897192,-0.175810115540522,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O60383",0.0830159069516074,0.05,0.0191090809703456,0,0.15250515920356,0.05,0.0498801920489806,0.016541732489038,0.0909070138847075,-0.216411985184822,-0.1,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UEW3",0.0830026645042852,0,0.0146076241518887,0,0.118447074985704,0,0.0504590987433438,0.00414344032360381,0.0014686680060052,-0.1868421153381,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"A1A4F0",0.0829994632823647,0.05,0.0172335608122154,0.01,0.117324431966535,0,0.0651632688751662,0.0143539055518871,0.0461878409453564,-0.183090334436685,-0.09,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UI43",0.0829958360689029,0,0.0160696488171395,0.01,0.110334050536038,0,0.0846196819176814,0.00494776237206818,0.0396925139935216,-0.177260237787801,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9GZN4",0.0829858873188993,0.02,0.0125716530128457,0.01,0.121264601781218,0,0.0386433695934589,0.00438375249294864,0.0396925139935216,-0.191678836087272,-0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O95544",0.0829754345342126,0.04,0.0136908977990129,0,0.141837870277101,0.02,0.0460864298348125,0.00449318257410258,0.102803856153351,-0.211122407012301,-0.08,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O00548.1",0.0829729245139026,0.04,0.016210051816284,0,0.104942037750715,0,0.039729585597414,0.00565397557005554,0.0909070138847079,-0.171704910448334,-0.08,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NP81",0.0829644770352798,0,0.0193832528637963,0.01,0.126106050139896,0,0.0557990464381981,0.0200316183988578,0.0909070138847075,-0.18968727431138,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P11216",0.0829512684978122,0.03,0.0208726525249789,0.01,0.10575220588695,0,0.0372636279283047,0.0144602618526783,0.052683167897192,-0.167830821859783,-0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P11182",0.0829395184260557,0.02,0.0126071859941816,0,0.110241790622056,0,0.0541569589475897,0.00194063840476133,0.0844116869328726,-0.18057412305393,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O43399",0.0829259680135142,0.01,0.0224040237426149,0.02,0.111422358010907,0.01,0.0331214715477191,0.0138169237930867,0.0014686680060052,-0.171944302281807,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P01229.P01215",0.0829214655890516,0.03,0.0158302483498372,0,0.157778490356921,0.07,0.0508878883843296,0.0127040178977658,0.134328850298097,-0.224869707596135,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6P2E9",0.0829031322661826,0.04,0.0301151337016614,0.05,0.134340234413523,0.01,0.0381678935813747,0.0191738449077605,0.0461878409453567,-0.187128232978044,-0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P0DMV8.9",0.0828661853721115,0.01,0.0175298555699195,0.02,0.150953963453613,0.05,0.0301128710039511,0.00726100767010651,0.127833523346262,-0.216290293255805,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P52815",0.0828661009638643,0,0.0162032155931178,0,0.114318983579788,0.02,0.0372636279283047,0.010106937337464,0.0014686680060052,-0.180981868950535,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q14145.1",0.0828580689706468,0.02,0.0145326185575649,0,0.126253496212174,0.02,0.0460864298348125,0.0037787809363472,0.0415637421701105,-0.194578946625256,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6UXB1",0.0828458805167849,0.01,0.0173142065848444,0,0.124138207395388,0,0.0310183590012199,0.0114447010699701,0.0844116869328726,-0.189669881327328,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O60664",0.0828137116982612,0.02,0.0138122799251714,0,0.148598305098685,0.05,0.0751694111397505,0.00989581114424798,0.122432008029455,-0.217599736871774,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q02297",0.0828098392961167,0.03,0.0196797303534793,0,0.124574431836641,0,0.101251320573276,0.0131418954016205,0.0909070138847075,-0.187704540779279,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9P0B6",0.0828074531014384,0.01,0.0233914335557661,0.01,0.106700187892249,0,0.0730818051286044,0.0100763082395052,0.0014686680060052,-0.166116207437922,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q5VU65",0.0827859297046178,0.03,0.0193740054757263,0,0.102404625516592,0,0.0400871799710267,0.00994566558592114,0.0461878409453567,-0.165816549745484,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O60243",0.082782492758966,0.01,0.0189572891629861,0,0.123786343771815,0,0.0411434384834357,0.0149285477636258,0.052683167897192,-0.187611547367795,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P62324",0.0827724085453039,0.02,0.0552127263259776,0.41,0.104331039851478,0,0.061320944483938,0.0400975273600257,0.0461878409453564,-0.131890722070804,0.37,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8WUJ0",0.0827560941261969,0,0.0130601357574263,0,0.134499189150954,0.02,0.0749070653142963,0.006259430772102,0.066235378027409,-0.204195147519724,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P00742.1",0.0827554112748385,0.04,0.0178464093350883,0,0.13843236553706,0.02,0.0320652130353101,0.00877996050507024,0.052683167897192,-0.20334136747681,-0.08,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P45452",0.0827497025269945,0.03,0.0109219700564336,0,0.138549798226052,0.01,0.044444342344204,0.00138157313282283,0.102803856153351,-0.210377530696613,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"A2RU67",0.0827434064905304,0.01,0.0131689230750502,0.01,0.175800359761531,0.06,0.0678927947139285,0.00642893347330187,0.122851393235403,-0.245374843177011,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P17612",0.0827364292997439,0.01,0.0147396621849092,0,0.10517564296876,0.01,0.0372636279283047,0.00329205601903126,0.0014686680060052,-0.173172410083595,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O95754",0.0827239820619416,0.03,0.0121162138075617,0.01,0.140314941796162,0.01,0.0817949075307611,0.00778035108757269,0.0580846832139994,-0.210922710050542,-0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NRY6",0.0827231275414797,0.01,0.0240992879566468,0.03,0.102259024995342,0,0.0807111066025996,0.0149732142252801,0.0014686680060052,-0.160882864580175,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P49336.P24863",0.0827058066290698,0,0.0209517023150756,0,0.134328850298097,0.03,0.0851818597324927,0.00805506868887829,0.127833523346262,-0.196082954612091,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q7Z5L3.1",0.0826977613760189,0.03,0.0168644587403757,0.01,0.114281313216045,0,0.0702096909088215,0.00890747605448494,0.052683167897192,-0.180114615851688,-0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P22735",0.0826762744053431,0,0.0219291661271745,0,0.111951748033869,0.02,0.0362073694158953,0.0149418109075659,0.122432008029455,-0.172698856312037,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O15389",0.0826717592566275,0.01,0.0164411763830989,0,0.108946528755599,0,0.073081805128604,0.00430939354786153,0.0461878409453564,-0.175177111629128,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P68104.1",0.0826588622110378,0,0.0266202926788908,0.02,0.116695689164267,0,0.0372636279283047,0.0259817744608641,0.052683167897192,-0.172734258696414,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O14625",0.0826522863687618,0.02,0.0219091982404542,0.04,0.16394141696511,0.12,0.0580819796972483,0.0221987301512887,0.237896989059699,-0.224684505093417,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UI15",0.0826359562195373,0.03,0.0183911209693022,0.01,0.109244822663425,0,0.055450652271781,0.0113500003597116,0.0461878409453567,-0.17348965791366,-0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P05106.P08514.1",0.0826246830298918,0.01,0.0197289912256662,0,0.0968449126530521,0,0.0442611696491211,0.0135828641125593,0.0014686680060052,-0.159740604457278,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P34896",0.0826111653169161,0.02,0.0253952304486214,0.01,0.099556192677433,0.01,0.0909828324832378,0.0187719714785795,0.0396925139935216,-0.156772127545728,-0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P0DN86",0.0826050207980018,0.02,0.0187133412731573,0.01,0.111632050613882,0.01,0.0748273233014909,0.00626139825260852,0.0608338627106015,-0.175523730138726,-0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q7Z7E8",0.0825912067667129,0,0.0335913137643677,0.05,0.12208529228343,0,0.0702096909088215,0.0196113039918187,0.052683167897192,-0.171085185285775,0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"A1L168",0.0825772220182204,0.03,0.0161188264105112,0.01,0.153118566768958,0,0.0796599616867528,0.016368607796025,0.117449877918596,-0.219576962376668,-0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8NHV1",0.0825718826251591,0.03,0.0155473195402198,0.02,0.178670630556255,0.13,0.0477452462049728,0.00593439939483176,0.127833523346262,-0.245695193641195,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9H0M0",0.0825479899463835,0,0.0226430792794705,0.02,0.1050501970167,0,0.0776054113173137,0.014013055780667,0.0461878409453567,-0.164955107683613,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8NFB2",0.0825445832160718,0,0.0192453166837725,0.01,0.163731724362135,0,0.0284707835133426,0.00643207221535347,0.152505159203561,-0.227030990894434,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P22307.1",0.0825405863439006,0,0.0206791089827283,0.02,0.113528957005378,0,0.0569338246192137,0.0109562936592216,0.0909070138847075,-0.175390434366551,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P09913",0.0825352978929739,0,0.0353774046559299,0.05,0.135233123899341,0.01,0.0606790246563214,0.0199701669792236,0.134328850298097,-0.182391017136385,0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O43781",0.0825228810976466,0.02,0.0199714139618301,0.02,0.140314941796162,0.04,0.0890241841237214,0.0138482050593778,0.066235378027409,-0.202866408931978,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99426",0.0824952265826562,0,0.0256494816159862,0.02,0.121319191331457,0,0.0331214715477191,0.0160084896694155,0.052683167897192,-0.178164936298127,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P0DJD7",0.0824821263596882,0.03,0.00897338085807564,0,0.115292268031826,0,0.048007592030427,0.000609710264331653,0.0461878409453564,-0.188801013533438,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8TDQ0",0.0824809885076168,0.01,0.0199602121620717,0,0.114281313216045,0,0.0300106626658714,0.00943597740752944,0.0461878409453564,-0.17680208956159,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9C0C4",0.0824666679934072,0.03,0.0156609006431212,0,0.115530457012286,0,0.0680747450648136,0.00925744745372681,0.0461878409453564,-0.182336224362572,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9BUN1",0.0824625278818296,0.02,0.0337753726170151,0.05,0.122132694287136,0,0.0460864298348125,0.0296432486611593,0.0461878409453567,-0.170819849551951,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P46783",0.0824622037328899,0,0.0134092926583511,0,0.11095455096676,0,0.0460864298348125,0.00571309863694269,0.0608338627106015,-0.180007462041299,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.201",0.0824581209348629,0,0.0128910140684011,0,0.122306562077395,0.02,0.0324664602605438,0.00297162981535504,0.122432008029455,-0.191873668943856,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P02786",0.0824556757465733,0,0.0124208671217887,0,0.110656257058934,0,0.015044800170358,0.00520205640583038,0.052683167897192,-0.180691065683719,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6P3X3",0.0824269211163122,0,0.0257419244747825,0.02,0.110180436751719,0,0.0660675345282367,0.019200750845584,0.0461878409453564,-0.166865433393249,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6PII5",0.0824239782509386,0,0.01418937814976,0,0.130472263582447,0.03,0.0699473450833676,0.00520205640583038,0.105553035649953,-0.198706863683626,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O60260",0.082409413431173,0.02,0.0352323127451537,0.06,0.139524928229118,0,0.0638134847015586,0.0175214496829144,0.066235378027409,-0.186702028915137,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P50454",0.0824083434578675,0.01,0.00984293282738324,0,0.102404625516592,0,0.0702096909088215,0.00568840659411451,0.0461878409453564,-0.174970036147077,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6P6B7",0.0823930278102878,0,0.0227787228906631,0.01,0.119563550292832,0,0.0702096909088215,0.014573794153689,0.052683167897192,-0.179177855212457,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9Y4U1",0.0823879338850646,0.02,0.0116154573869898,0,0.153961244384023,0.02,0.0453804412947831,0.000777245485024114,0.0963085292015153,-0.224733720882098,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.10",0.0823614935223032,0.01,0.00953247855630623,0,0.108992875934292,0,0.0411434384834357,0.00173545994696678,0.0461878409453564,-0.181821890900289,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P26349.2",0.08235500302945,0.02,0.0110205011010622,0.01,0.121915779147108,0.01,0.0397232792692566,0.00306640083187393,0.0844116869328726,-0.193250281075496,-0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P05771",0.0823454035362086,0.01,0.0159859859917406,0,0.117114739363561,0.01,0.0372636279283047,0.00353274291740835,0.052683167897192,-0.183474156908029,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96N06",0.0823445830926446,0.05,0.0138355180013394,0.01,0.148722694315105,0.03,0.0696538194221685,0.00313916503604794,0.127833523346262,-0.21723175940641,-0.09,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9HAW9",0.0823289900976889,0.05,0.0133090141972358,0,0.129839265562991,0.01,0.0244950709482894,0.00356056543562877,0.0515893562621641,-0.198859241463444,-0.1,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q5JTV8.1",0.0823103608650717,0.01,0.014982631981491,0.01,0.126394841516237,0.02,0.0796599616867528,0.00774570809589381,0.0909070138847079,-0.193722570399818,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q4G0N4",0.0823035594426733,0.03,0.0211981456647852,0,0.147567003318407,0,0.0643768848605677,0.0164076000858606,0.102803856153351,-0.208672417096295,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9BY11",0.0822940220079384,0.01,0.0150374457786635,0,0.121022386692048,0.01,0.0660675345282367,0.00311874146850499,0.052683167897192,-0.188278962921323,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O95897",0.0822928392633144,0,0.0285943874236048,0.02,0.107995678867184,0,0.0300106626658714,0.0272015752757988,0.0396925139935216,-0.161694130706893,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P49427",0.0822924337321311,0.01,0.0158531733138823,0,0.104713052327999,0.02,0.034763559038328,0.00854568735244721,0.0014686680060052,-0.171152312746248,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P35243",0.0822674156054344,0.02,0.0142339652002803,0,0.151130569455259,0.04,0.0405159696120125,0.00497730756763382,0.107785986264209,-0.219164019860414,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9BXW6",0.0822586144278414,0,0.0178859374019285,0.01,0.104227500380821,0,0.0557990464381981,0.00876546346397333,0.0014686680060052,-0.168600177406734,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9H8W3",0.0822242249613274,0.02,0.0271764672474515,0.04,0.137730953274868,0,0.0516083278805524,0.0188979328410999,0.10778598626421,-0.192778710988744,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UK23",0.0822025311378933,0.01,0.0161669522125147,0,0.127833523346262,0,0.034041243736143,0.0105960870218271,0.10778598626421,-0.19386910227164,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P00736",0.0822011605425248,0.03,0.0114119732110147,0,0.115422333779214,0,0.0417778296386957,0.00109643518164582,0.0396925139935216,-0.186211521110724,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P52306",0.0821915945936416,0.03,0.034784068520848,0.06,0.114356653943531,0,0.034763559038328,0.0302762877371952,0.0844116869328726,-0.161764180016325,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P13987",0.0821764758637575,0.02,0.0243603718864462,0.02,0.145171625954961,0.01,0.0432783843274431,0.0144484311054103,0.172552696285613,-0.202987729932272,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q01201",0.082163319364903,0,0.0100401139181638,0,0.126253496212174,0.01,0.049015288365776,0.00263337996791835,0.0461878409453564,-0.198376701658913,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P16885",0.0821588713572874,0,0.0169412230981765,0,0.118915707746387,0.01,0.0660675345282367,0.00539390894032099,0.0461878409453567,-0.184133356005498,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9H173",0.0821482097786155,0.03,0.0148785365703585,0.01,0.123022751922752,0,0.0356009203057805,0.00653260981722914,0.102803856153351,-0.190292425131009,-0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99418",0.0821447978565544,0,0.0315394475240096,0.03,0.135984218159671,0.02,0.106773218619016,0.0288598667248481,0.107785986264209,-0.186589568492216,0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NYS0",0.0821321997836657,0.06,0.0312969228159639,0.03,0.121492039287223,0,0.0934424838241896,0.0226249842583712,0.10280385615335,-0.172327316254924,-0.09,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9Y5E7",0.0821277682459969,0.03,0.010400852312455,0,0.119617120008579,0,0.060401172295514,0.00382266863054648,0.0396925139935216,-0.191344035942121,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NPY3",0.082120990157651,0.04,0.0114952826842183,0,0.115903265931063,0,0.0189731729025495,0.0013367473509911,0.0396925139935216,-0.186528973404496,-0.08,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P19235.1",0.0821145952771956,0.01,0.0111612196123398,0,0.122102017351968,0.01,0.0442611696491211,0.00156792472627343,0.0014686680060052,-0.193055393016824,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q16584",0.0821101381258491,0.02,0.0172685362488008,0,0.130344742970882,0,0.0224405205788503,0.00854196049683953,0.0396925139935216,-0.19518634484793,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q07011",0.0821023674699288,0.02,0.0147778804796452,0.01,0.133352036908657,0.01,0.044444342344204,0.00415233280288207,0.0580846832139994,-0.200676523898941,-0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P49585",0.0820728182020507,0,0.0288223375841905,0.07,0.121875599680455,0.01,0.0660675345282367,0.0235546995434719,0.0909070138847079,-0.175126080298316,0.07,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O43175.1",0.0820657324654053,0.01,0.0163272907384966,0.01,0.124487756034007,0,0.0460864298348125,0.00788137940931888,0.0396925139935216,-0.190226197760916,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P27142",0.0820580507807112,0.01,0.0166714860933419,0,0.101531257958994,0,0.0364906208107252,0.0100858033767222,0.0396925139935216,-0.166917822646363,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NPE2",0.0820461496917062,0.01,0.0275452185297314,0.04,0.128885906571667,0,0.0331214715477191,0.0224291254286251,0.0580846832139994,-0.183386837733642,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.69",0.0820455359376648,0.04,0.0165598833785738,0,0.130823072381006,0,0.0620288088299294,0.00607639460747134,0.0515893562621641,-0.196308724940097,-0.08,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96NR8",0.0820452850557913,0.02,0.0141881490940126,0,0.122641700632429,0,0.0442611696491211,0.00685510212512597,0.0461878409453567,-0.190498836594207,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96DA6",0.0820406655698755,0.03,0.0148779025333836,0,0.129353713615814,0.01,0.0790492216948815,0.00758498069089919,0.0909070138847079,-0.196516476652306,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P08581",0.0820237911442308,0.03,0.0421359937054124,0.16,0.104564645069523,0,0.0407309756046046,0.0331467057915154,0.0461878409453564,-0.144452442508341,0.1,FALSE,FALSE,FALSE,"low_or_nonspecific"
